"","diNT","Freq","Rho","Z"
"1","aa",141.512767710049,1.04684373863641,0.789638306586015
"2","ac",74.5704283360791,0.88691972588535,-1.39121610584808
"3","ag",98.7936573311367,0.953886420322209,-0.647634674303931
"4","at",120.256589785832,1.06461715288239,0.961727905465078
"5","ca",117.262767710049,1.3946299388245,4.85391102210092
"6","cc",60.002471169687,1.14728345572635,1.32077628559152
"7","cg",22.7944810543657,0.353774835380649,-6.61757629965681
"8","ct",71.2174629324547,1.01368322766074,0.148351271972622
"9","ga",102.21705107084,0.986961171148604,-0.183228882194049
"10","gc",59.1000823723229,0.917491896578842,-0.845419346426683
"11","gg",88.5745469522241,1.11609873493791,1.35815877654034
"12","gt",84.2162273476112,0.972961890057989,-0.33390156275046
"13","ta",74.0840197693575,0.65584374592652,-5.12103943538771
"14","tc",77.6033772652389,1.10457378514498,1.13453906209179
"15","tg",123.989703459638,1.43278723062083,5.36134675956274
"16","tt",88.7351729818781,0.939683006329612,-0.791691185331226
